id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
13830252,COLO,V,,PreservedSpecimen,bac07863-0a03-475a-9884-e0bf2dc032cf,00317131,384550,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vlad Siplivinsky; Claudia Rector",,3363,1982-00-00,1982,0,0,,,"24-25 May 1982",,"Rimrock and slopes of Sommerville Formation. Pinon-juniper woodland.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Mesa,,"Colorado National Monument, S of Highland View.",,,,39.0624773,-108.7284356,WGS84,5000,"T11S R2W SEC25 SE¼","Ryan Allen",Mapstedi,,,"The locality given is not in the TRS given. No distance is given to measure south, so I left the UTM at Highland view because the section given is actually to the northwest of the locality given (Assuming the R was supposed to be 102W). I increased the",,,,,,,,,"Access DB","2019-11-04 15:09:20",62673,368,urn:uuid:40ca4588-cbf0-4e6a-a7b7-c0eddc637bd7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830252
13830253,COLO,V,,PreservedSpecimen,b4f426db-5316-43f1-b01a-3e18ea7e72b2,00317149,383603,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vlad Siplivinsky; Hans Beck",,3395,1982-00-00,1982,0,0,,,"30-31 May 1982",,"Open pinon-juniper woodland with sagebrush in openings.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,"San Miguel",,"Little Gypsum Valley N of Gypsum Gap.",,,,38.16108,-108.92403,WGS84,8000,,"Justin Williams","SoRo; Biogeomancer, Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"The point was placed in Little Gypsum Valley, which almost entirely in Montrose County (not San Miguel County). While the collector said North of Gypsum Gap, it is more NW. The uncertainty accounts for the size of Little Gypsum Valley.",,,,,,,,,"Access DB","2020-10-29 17:06:34",62674,368,urn:uuid:d5538c0f-a3fb-4860-a9d1-8cbb5311a6bb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830253
13830254,COLO,V,,PreservedSpecimen,f5db1611-d6a1-488f-8b7f-c9b4ac5ac3aa,00317156,384397,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vlad Siplivinsky; Hans Beck",,3397,1982-00-00,1982,0,0,,,"30-31 May 1982",,"Pinon-juniper woodland with sagebrush in openings.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,"San Miguel",,"Little Gypsum Valley, N of Gypsum Gap.",,,,38.16108,-108.92403,WGS84,8000,,"Justin Williams","SoRo; Biogeomancer, Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"The point was placed in Little Gypsum Valley, which almost entirely in Montrose County (not San Miguel County). While the collector said North of Gypsum Gap, it is more NW. The uncertainty accounts for the size of Little Gypsum Valley.",,,,,,,,,"Access DB","2020-10-29 17:06:34",62675,368,urn:uuid:a8295c3c-fd9b-4b5d-a0d5-3cd150fed031,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830254
13830255,COLO,V,,PreservedSpecimen,bfce5747-4384-4a76-8a1d-66ed913e9399,00317164,383752,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vlad Siplivinsky",,3283,1982-05-18,1982,5,18,138,,"18 May 1982",,"Pinon-juniper woodland.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Mesa,,"Colorado National Monument. Monument Canyon Trail.",,,,39.0982096,-108.7150438,WGS84,5000,"T11S R2W SEC17, 18","Todd Fielder",Mapstedi,,,"This should be 101W, not 2W. I placed point on trail that stretches between sec 17/18. TF I verified the trail name at http://www.nps.gov/colm/ppmaps/brochure%5Fmap%2Ejpg RA",,,,,,,,,"Access DB","2019-11-04 15:09:20",62676,368,urn:uuid:79475d36-7ec5-4c54-bae1-2c9783fbf5b5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830255
13830256,COLO,V,,PreservedSpecimen,9e50d5b7-c120-4325-828c-ebbccfa5bc42,00317172,384563,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vlad Siplivinsky",,3345,1982-00-00,1982,0,0,,,"24-25 May 1982",,"Rimrock and slopes of Sommerville Formation. Pinon-juniper woodland.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Mesa,,"Colorado National Monument, S of Highland View.",,,,39.0624773,-108.7284356,WGS84,5000,"T11S R2W SEC25 SE¼","Ryan Allen",Mapstedi,,,"The locality given is not in the TRS given. No distance is given to measure south, so I left the UTM at Highland view because the section given is actually to the northwest of the locality given (Assuming the R was supposed to be 102W). I increased the",,,,,,,,,"Access DB","2019-11-04 15:09:20",62677,368,urn:uuid:8eb9d247-5ea8-43ce-af61-a55fcd38eb1a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830256
13911230,COLO,V,,PreservedSpecimen,0562b94b-40c3-47b8-a299-1c388109a545,01557842,73535,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Marcus E. Jones",,S.N.,1891-05-06,1891,5,6,126,,5/6/18-1891,"Imager: Brittany Thornton; Date Imaged: 4/18/2013",,,,,,,,,,,,,,,,,,,"United States",Utah,,,Westwater.,,,,,,,,,,,,,,,,,,,,,,ahorsley,"2015-01-08 00:00:00",173840,368,urn:uuid:1b8bc3e7-8af0-4e95-a7ad-42254a91cd54,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13911230
13911231,COLO,V,,PreservedSpecimen,0dc06b01-4c7c-4f15-a0ec-e352b6950605,01557859,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"J. S. Tuhy",,3902,2008-04-14,2008,4,14,105,,4/14/2008,"Imager: Brittany Thornton; Date Imaged: 4/18/2013","Brushy Basin Member, Morrison Formation. Atriplex community.",,,,,,,,,,,,,,,,,,"United States",Utah,Grand,,"Near head of Agate Wash, along The Poison Strip, about 20 mi N of Moab.",,,,38.853,-109.48733,,,"38.853 N 109.48733 W <source: from label> /// T22S R22E S33 .","May R. Carr",,,Verified,"section centroid",1469,,,,,"~ 4820 ft.",,English,"BYU DB","2019-11-22 16:37:15",173841,368,urn:uuid:d39803b7-4f1e-42c8-aa1b-dbf5566cd6ef,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13911231
15716570,DBG,KHD,,PreservedSpecimen,fe82e259-0f30-42c9-b50d-da50becb7992,KHD00062799,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Stephen B. Austin",,395,2001-05-01,2001,5,1,121,,,"""Eastwood's Milkvetch""","In sandy-gravelly soil along A2 Road, in a pinyon-juniper woodland",,"Flowers purple",,,,,,,,,Flower,,,,,,,USA,Colorado,Mesa,,"Mesa Canyon; Sieber Canyon 7.5"" Quadrangle NE4, 2.6 miles west of DS Road",,,,39.027206,-108.961219,WGS84,1506,"TRS: T12S R103W sec 19; 0 678242E 4318892N","Rick Levy",,GeoLocate,,,1853,,,,,6080',,,maryshimp,"2019-03-05 11:32:10",,113,urn:uuid:fe82e259-0f30-42c9-b50d-da50becb7992,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=15716570
18292152,MESA,,,PreservedSpecimen,e4f22e80-0863-4800-be27-8d9af934fe36,MESA05664,"Mesa 4312","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Pete Larson",,4-75,1994-04-16,1994,4,16,106,,,,"open exposed clay soil wiht scattereed legumes","open exposed clay soil",,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"R 100W, T 12S, Sec. 33. Little Park Rd., 1/4 mile past pavement, bentonite formation run off in formation above bentonite",,0,,38.966864,-108.573694,WGS84,900,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GeoLocate,"reviewed - high confidence","Georeferenced using verbatim coordinates to determine locality; Georeferenced 11/14/2020",1695,,,,,"5560 ft",,,Stern,"2020-11-24 17:45:07",,123,urn:uuid:e4f22e80-0863-4800-be27-8d9af934fe36,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18292152
18292153,MESA,,,PreservedSpecimen,2ab23e7f-d437-4c1a-b3ce-73e8fb9e962f,MESA05665,"Mesa 4352","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Pete Larson",,4-86,1994-05-29,1994,5,29,149,,,,,,"second collection two weeks later for pods",,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"R 100W, T1s sec 29, Grand Junction Quad Tabeguach trailhead, 1 mile up No Throughfare CAnyon fro Hyw. 340",,0,,39.06389,-108.55,WGS84,900,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GeoLocate,"reviewed - high confidence","Georeferenced using verbatim coordinates to determine locality; Georeferenced 11/14/2020",1433,,,,,"4700 ft",,,Stern,"2020-11-24 17:45:07",,123,urn:uuid:2ab23e7f-d437-4c1a-b3ce-73e8fb9e962f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18292153
18439227,CalBG,RSA,,PreservedSpecimen,67d6b123-f6e3-465e-8f65-f3fab370c724,RSA0002907,"POM accession #: 26185","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,Syntype,"Marcus E. Jones",,s.n.,1899-05-06,1899,5,6,126,,1899-5-6,"Presumable type of Astragalus preussii var sulcatus M. E. Jones. Protologue mentions May 6 1891, while the exsiccata has May 6 1899 as the collection date. This might be an error in the label.",,,,,,,,,,,,,,,,,,"herbarium sheet","United States",Utah,Unknown,,Westwater.,,,,39.078318,-109.112335,WGS84,4000,,"Zach Oeh",,GeoLocate,"not reviewed","[Grand Co.] Placed in center of Westwater. Error radius extends to include the vicinity of Westwater.",,,,,,,,,"cataloged date: 1990-06-05","2021-03-15 17:49:52",931246,415,urn:uuid:51ccf5b6-5b0c-488a-8e02-f65a6de0aca7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18439227
18497272,CalBG,RSA,,PreservedSpecimen,581e032a-c591-4df6-b480-4a6603674d39,RSA0002905,"POM accession #: 26186","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,Syntype,"Marcus E. Jones",,s.n.,1891-05-06,1891,5,6,126,,1891-5-6,,,,,,,,,,,,,,,,,,,"herbarium sheet","United States",Utah,Grand,,Westwater.,,,,39.078318,-109.112335,WGS84,4000,,"Zach Oeh",,GeoLocate,"not reviewed","Placed in center of Westwater. Error radius extends to include the vicinity of Westwater.",,,,,,,,,"cataloged date: 1990-06-05","2021-03-15 17:49:52",898371,415,urn:uuid:6e06938a-3225-40c5-bb04-f95fd04e09fb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18497272
18600181,CalBG,RSA,,PreservedSpecimen,bb6452ea-94c0-46a5-9160-c2a432eed233,RSA0002904,"POM accession #: 26188","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,Syntype,"Marcus E. Jones",,s.n.,1899-05-06,1899,5,6,126,,1899-5-6,"Presumable type of Astragalus preussii var sulcatus M. E. Jones. Protologue mentions May 6 1891, while the exsiccata has May 6 1899 as the collection date. This might be an error in the label.",,,,,,,,,,,,,,,,,,"herbarium sheet","United States",Utah,Unknown,,Westwater.,,,,39.078318,-109.112335,WGS84,4000,,"Zach Oeh",,GeoLocate,"not reviewed","[Grand Co.] Placed in center of Westwater. Error radius extends to include the vicinity of Westwater.",,,,,,,,,"cataloged date: 1990-06-05","2021-03-15 17:49:52",1106639,415,urn:uuid:918b161e-f87f-485d-a6eb-7a25a3cf3b05,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18600181
18719021,CalBG,RSA,,PreservedSpecimen,ec7f8223-8488-4488-8b3d-cbf260f7709f,RSA0002906,"POM accession #: 26189","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,Syntype,"Marcus E. Jones",,s.n.,1899-05-06,1899,5,6,126,,1899-5-6,"Presumable type of Astragalus preussii var sulcatus M. E. Jones. Protologue mentions May 6 1891, while the exsiccata has May 6 1899 as the collection date. This might be an error in the label.",,,,,,,,,,,,,,,,,,"herbarium sheet","United States",Utah,Unknown,,Westwater.,,,,39.078318,-109.112335,WGS84,4000,,"Zach Oeh",,GeoLocate,"not reviewed","[Grand Co.] Placed in center of Westwater. Error radius extends to include the vicinity of Westwater.",,,,,,,,,"cataloged date: 1990-06-05","2021-03-15 17:49:52",1209320,415,urn:uuid:8a08f256-2d55-4358-bc5f-e64e08f9ef1b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18719021
21152129,SEINet,,,HumanObservation,28b2a61d-e280-4505-9c15-ca3de6fadabd,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Katie K Sanbonmatsu","Lydia Morley",62,2018-04-21,2018,4,21,111,,,,"growing in the wash",,"herb with reddish calyx and purple corolla",,,,,,,,"Ericameria nauseosa, Poa fendlerana, Penstemon utahensis, Erysimum asperum, Astragalus nuttallianus",flower/fruit,,,,,,,"United States",Utah,Grand,,"From Moab, drive 30 miles on highway 128. Turn right on BLM 105 for 11 miles to the end of the road. Walk southwest into Bridge Canyon.",,,,38.790004,-109.176589,,50,,,,,,,1300,,,,,,,,ksanbonmatsu,"2020-07-08 17:08:09",,102,urn:uuid:28b2a61d-e280-4505-9c15-ca3de6fadabd,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21152129
21531746,GA,,,PreservedSpecimen,d4b43619-cdd6-4537-9f22-7a46ec2f5a4c,GA163892,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Utah,"San Juan County",,"San Juan County, UT",,,,,,,,,,,,,,,,,,,,,,,"2019-03-29 04:59:49",d4b43619-cdd6-4537-9f22-7a46ec2f5a4c,258,urn:uuid:551196e1-2b9c-4227-a741-e0e41f6fe0d5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21531746
21974865,GREE,,,PreservedSpecimen,39cf3bed-33a6-11e4-8223-36603f1ccdb1,1216,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, S.L.",11/20/00,,,,,,"Harmon, W. E., L. Schlueter",,10713,1980-06-19,1980,6,19,171,,6/19/80,,"Pinyon-Juniper community with Ephedra, Cercocarpus, Rabbitbrush, greasewood, and galleta.",,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"San Miguel County",,"Klondike Basin, Dawson Draw Quad.",,,,37.993326,-108.64204,WGS84,2000,,"UNC Herbarium","SoRo; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,,,,,"2021-04-29 12:08:26",39cf3bed-33a6-11e4-8223-36603f1ccdb1,388,urn:uuid:e9f18d68-4e71-4004-a47f-6d510136bd0f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21974865
21974866,GREE,,,PreservedSpecimen,39cf3e0b-33a6-11e4-8223-36603f1ccdb1,1217,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, S.L.",11/20/00,,,,,,"Harmon, W. E., L. Schlueter",,10881,1980-06-24,1980,6,24,176,,6/24/80,,"Red sandstone cliffs with springs at base.",,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Delta County",,"Cottonwood Spring area in Escalante Canyon, Good Point Quad.",,,,38.668989,-108.34313,WGS84,2000,,"UNC Herbarium","SoRo; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,1767.84,,,,"2021-04-29 12:08:26",39cf3e0b-33a6-11e4-8223-36603f1ccdb1,388,urn:uuid:163ba49b-a36f-4452-8ea0-7bf671e573ca,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21974866
21974867,GREE,,,PreservedSpecimen,39cf41b9-33a6-11e4-8223-36603f1ccdb1,1218,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, S.L.",11/20/00,,,,,,"Harmon, W. E., L. Schlueter",,10727,1980-06-19,1980,6,19,171,,6/19/80,,"Pinyon-juniper community with Artemesia and Ephedra the dominanat shrubs.",,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Montrose County",,"1.5 mi W of Jct of Colo. 141 and Colo. 97; Naturita Quad.",,,,38.222906,-108.590719,WGS84,2000,,"UNC Herbarium","SoRo; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,1645.92,,,,"2021-04-29 12:08:26",39cf41b9-33a6-11e4-8223-36603f1ccdb1,388,urn:uuid:999932b7-6248-4cf8-9e33-731416b57908,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21974867
21978245,GREE,,,PreservedSpecimen,3a143b33-33a6-11e4-8223-36603f1ccdb1,4608,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, S.L.",11/20/02,,,,,,"Harmon, W. E., Schlueter,L.",,10713,1980-06-19,1980,6,19,171,,6/19/80,,"Pinyon/juniper community with Ephedra, Cercocarpus, Rabbitbrush, greasewood, and galleta.",,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"San Miguel County",,"Dawson Draw Quad.",,,,37.9879,-108.6359,WGS84,500,"T43N R16W S16","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,,,,,"2021-04-29 12:08:26",3a143b33-33a6-11e4-8223-36603f1ccdb1,388,urn:uuid:6f4aa998-9272-4b21-9c37-fc278386a3ee,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21978245
23821543,Harvard,GH,,PreservedSpecimen,9766f542-d97b-4dc9-9bd0-69fe10f13ea5,02044161,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"E. C. Neese",,13375,1983-05-24,1983,5,24,144,,1983-5-24,,"P-J-black sage comm, Morrison form, rock-littered clay, sandy pockets",,,13375,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,,undetermined,,Sheet,"United States of America",Colorado,"Mesa County",,"T11S, R102W, S26, NE/NW, N side of Black Ridge, 6 air mi S of Fruita",,,,,,,,,,,,,,2042,,,,,"6700 feet","in collection",en,,"2020-06-23 18:51:35",9766f542-d97b-4dc9-9bd0-69fe10f13ea5,462,urn:uuid:27946362-dd91-49d0-8b80-0ac101dfbad9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=23821543
23821544,Harvard,GH,,PreservedSpecimen,334f4395-b956-4730-93e2-073b6f56636a,02044162,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"M. E. Jones",,,1891-00-00,1891,0,0,,,5-6-'91,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,,undetermined,,Sheet,"United States of America",Colorado,,,Westwater,,,,,,,,,,,,,,,,,,,,"in collection",en,,"2020-06-23 18:55:09",334f4395-b956-4730-93e2-073b6f56636a,462,urn:uuid:ce7dc4c7-c1a8-4a72-8531-b6c3075bfa23,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=23821544
23929207,UNLV,,,PreservedSpecimen,a7dcbe52-20d8-46fb-a920-6677047f1f04,26979,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"N.D. Atwood",,12500,1987-05-06,1987,5,6,126,,"06 May 1987",,"Juniperus, Hilaria, mixed shrubs",,,,,,,,,,,,,,,,,,"United States",Colorado,"San Miguel",,"1.1 mi E of Slickrock along Hwy 141, in gravelly boulders above Dolores River",,,,,,,,T44NR18WS32,,,,,,,,,,,,,,,"2019-10-29 08:06:09",26979,458,urn:uuid:a7dcbe52-20d8-46fb-a920-6677047f1f04,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=23929207
24357773,BRY,V,BRY,PreservedSpecimen,BRY:V:0000225,BRYV0000225,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,Isotype,"Marcus E. Jones",,,1891-05-06,1891,5,6,126,,1891-5-6,,,,,,,,,,,,,,,0,,,,,U.S.A.,Utah,,,Westwater.,,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.11614,106,urn:uuid:900aa084-17fc-4d35-b753-bd6aeaf34495,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24357773
24369308,BRY,V,BRY,PreservedSpecimen,BRY:V:0105923,BRYV0105923,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"W. A. Weber",,s.n.,1955-05-12,1955,5,12,132,,1955-5-12,,,,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Bottoms of box canyons, Colorado National Monument, 4 mi S of Fruita.",,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114562,106,urn:uuid:fac3bd3d-099f-4057-b905-ef90e048efe4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24369308
