id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
2792986,NY,,,PreservedSpecimen,896b14c5-c8d5-4b85-a304-6c89c82a4a0d,279977,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"N. D. Atwood",,12415A,1986-09-11,1986,9,11,25,25,"11 Sep 1986",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"San Juan Co.",,"Jct. Hwy 268/29 4 mi W of Blanding.",,,,37.624142,-109.551406,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,,,,,,,,en,,"2022-03-04 14:25:43",896b14c5-c8d5-4b85-a304-6c89c82a4a0d,40,urn:uuid:b6e64edd-e1fe-4173-8d73-8ae0b84b07de,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2792986
2800874,NY,,,PreservedSpecimen,9de6d1c5-3164-4276-aa0e-d447c1b51dfc,281754,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"S. L. Welsh",,517,1956-09-04,1956,9,4,24,24,"04 Sep 1956",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Along the Island Psrk-Vernal road.",,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:26:15",9de6d1c5-3164-4276-aa0e-d447c1b51dfc,40,urn:uuid:f13a382a-f44e-4af5-afac-1e64332dfda1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2800874
2800936,NY,,,PreservedSpecimen,be5e2274-3d9a-47e4-bc93-cd915fcf7b6f,281753,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"L. M. Shultz",,3807,1979-09-02,1979,9,2,24,24,"02 Sep 1979",,"Area disturbed.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Grand Co.",,"Book Cliff Divide, 1.6 miles south of Uintah County Line, southwest of Monument Ridge, Tavaputs Plateau.",,,,40.101585,-109.518648,WGS84,103024,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,2566,2566,,,,"8420 ft",,en,,"2022-03-04 14:27:36",be5e2274-3d9a-47e4-bc93-cd915fcf7b6f,40,urn:uuid:849dd5e8-a9c2-441b-bb98-4a9dec96ad69,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2800936
2801045,NY,,,PreservedSpecimen,cb8807bf-c742-4b32-8e3c-83cfcb275e82,281794,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"F. J. Smith",,1799,1982-07-10,1982,7,10,19,19,"10 Jul 1982",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Cathedral Bluffs.",,,,,,,,,,,,,,2560,,,,,"8400 ft",,en,,"2022-03-04 14:27:52",cb8807bf-c742-4b32-8e3c-83cfcb275e82,40,urn:uuid:6875afe1-eb8c-4b46-b778-5f1e85f73255,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801045
2801097,NY,,,PreservedSpecimen,4f6a4107-55ab-4f16-b9e8-436c2f567511,281760,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"K. H. Thorne",,1973,1982-06-11,1982,6,11,16,16,"11 Jun 1982",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Miner's Draw, at the base of Cliff Ridge.",,,,,,,,,,,,,,1737,,,,,"5700 ft",,en,,"2022-03-04 14:24:08",4f6a4107-55ab-4f16-b9e8-436c2f567511,40,urn:uuid:fe62d8cf-f8df-4dd5-ab5f-ecb26c52d901,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801097
2801133,NY,,,PreservedSpecimen,74c46421-9c57-49fb-a5ac-420884a67040,281793,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"F. J. Smith",,1799,1982-07-10,1982,7,10,19,19,"10 Jul 1982",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Cathedral Bluffs.",,,,,,,,,,,,,,2560,,,,,"8400 ft",,en,,"2022-03-04 14:25:10",74c46421-9c57-49fb-a5ac-420884a67040,40,urn:uuid:28e53cc8-0512-46b0-9c45-7533aacd5f0e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801133
2801359,NY,,,PreservedSpecimen,ff71c69d-0dc3-4a4e-a317-6af001b607a8,281758,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,8618,1980-05-12,1980,5,12,13,13,"12 May 1980",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"N end of Stienaker Reservoir.",,,,40.53,-109.53,,,,,"TRS Conversion Calculator",Label,,,1707,,,,,"5600 ft",,en,,"2022-03-04 14:29:00",ff71c69d-0dc3-4a4e-a317-6af001b607a8,40,urn:uuid:49a20712-0387-4064-811b-f0214d88473d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801359
2801371,NY,,,PreservedSpecimen,55a0c8fe-4dfc-4fe8-9b30-5bc7eba2eff6,281797,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"S. L. Welsh",,15933,1977-08-10,1977,8,10,22,22,"10 Aug 1977",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Emery Co.",,"16 mi SE of Carbon, on West Tavaputs Plateau.",,,,39.45,-110.13,,,,,"TRS Conversion Calculator",Label,,,2743,,,,,"9000 ft",,en,,"2022-03-04 14:24:17",55a0c8fe-4dfc-4fe8-9b30-5bc7eba2eff6,40,urn:uuid:bcf9b660-93b0-4a4e-9da5-c7214cced374,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801371
2801375,NY,,,PreservedSpecimen,3d95f145-92b2-4c4a-8a99-590b9e6b6016,281763,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"F. J. Smith",,2084,1982-09-02,1982,9,2,24,24,"02 Sep 1982",,"Desert shrum common Mowry form.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Miners Draw, base of Cliff Ridge.",,,,40.77,-109.1,,,,,"TRS Conversion Calculator",Label,,,1737,,,,,"5700 ft",,en,,"2022-03-04 14:23:40",3d95f145-92b2-4c4a-8a99-590b9e6b6016,40,urn:uuid:7e1e16c5-ea64-4d68-a4df-3a3544e342b9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801375
2801376,NY,,,PreservedSpecimen,90dfa4a6-a673-492f-8912-2cca29b4e9ca,281787,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"F. J. Smith",,2084,1982-09-02,1982,9,2,24,24,"02 Sep 1982",,"Desert shrum common Mowry form.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Miners Draw, base of Cliff Ridge.",,,,40.77,-109.1,,,,,"TRS Conversion Calculator",Label,,,1737,,,,,"5700 ft",,en,,"2022-03-04 14:25:54",90dfa4a6-a673-492f-8912-2cca29b4e9ca,40,urn:uuid:b8196f62-9105-4553-b377-5caaec4e0618,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801376
2801377,NY,,,PreservedSpecimen,176fc7f9-b3a3-4f98-b95f-c77267e28e7a,281759,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,11749,1982-06-12,1982,6,12,16,16,"12 Jun 1982",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"E base of Blue mtn., head of Cub Cr.",,,,40.4,-109.05,,,,,"TRS Conversion Calculator",Label,,,1646,,,,,"5400 ft",,en,,"2022-03-04 14:22:36",176fc7f9-b3a3-4f98-b95f-c77267e28e7a,40,urn:uuid:7475fc11-3913-480a-8437-6a5107d758d7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801377
2801653,NY,,,PreservedSpecimen,d6e1b8f7-5829-4c8f-a6f7-1e7949f8467d,281788,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,12333,1982-09-02,1982,9,2,24,24,"02 Sep 1982",,"Eroding barren slopes. Moenkopi Form.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Near S fork of Cub Cr., 4 mi E of the Green R.",,,,40.4,-109.05,,,,,"TRS Conversion Calculator",Label,,,1707,,,,,"5600 ft",,en,,"2022-03-04 14:28:08",d6e1b8f7-5829-4c8f-a6f7-1e7949f8467d,40,urn:uuid:be7280e8-9dd6-445b-b3f9-6eea200c2079,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801653
2801654,NY,,,PreservedSpecimen,de095b09-8bed-4480-8bcf-e016de12beb7,281785,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,8489,,,,,,,"6 sep 197?",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Just N of Rangers Residence at Steinaker Reser., 5 mi N of Vernal.",,,,40.53,-109.53,,,,,"TRS Conversion Calculator",Label,,,1707,,,,,"5600 ft",,en,,"2022-03-04 14:28:18",de095b09-8bed-4480-8bcf-e016de12beb7,40,urn:uuid:91f4be22-c26a-4b44-8706-67be43203d10,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801654
2801656,NY,,,PreservedSpecimen,252bced6-1076-451c-a304-b162446a9c62,281761,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"J. L. England",,1060,1977-09-12,1977,9,12,25,25,"12 Sep 1977",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Ridge between Vernal and Stienake Reservoir.",,,,40.52,-109.53,,,,,"TRS Conversion Calculator",Label,,,1676,,,,,"5500 ft",,en,,"2022-03-04 14:23:01",252bced6-1076-451c-a304-b162446a9c62,40,urn:uuid:51a65a10-f3c2-44d0-a2ad-0a6da35c1fe9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801656
2801704,NY,,,PreservedSpecimen,f5da7609-4967-4f21-a2d1-416b457d0284,281784,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,11863,1982-07-06,1982,7,6,18,18,"06 Jul 1982",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Miners Draw Road, .7 mi E of Colo. border.",,,,40.33,-109.12,,,,,"TRS Conversion Calculator",Label,,,1737,,,,,"5700 ft",,en,,"2022-03-04 14:28:48",f5da7609-4967-4f21-a2d1-416b457d0284,40,urn:uuid:3f4abb86-fc33-4e9a-af8d-b213afd30ed0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801704
2801706,NY,,,PreservedSpecimen,44ccefc9-b9a4-42f9-b36f-dddf1a359ea9,281798,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"S. L. Welsh",,15790,1977-08-09,1977,8,9,22,22,"09 Aug 1977",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Grand Co.",,"25 mi. NNE of Thompson.",,,,39.3,-109.48,,,,,"TRS Conversion Calculator",Label,,,2499,,,,,"8200 ft",,en,,"2022-03-04 14:23:51",44ccefc9-b9a4-42f9-b36f-dddf1a359ea9,40,urn:uuid:1c273686-d467-4456-b7f8-d3e0cd43b758,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801706
2801710,NY,,,PreservedSpecimen,379340b5-6e58-41bd-a22f-10ebe206c61c,281756,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,8492,,,,,,,"6 Sep 197?",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Just N of Rangers Station at Steinaker Reservoir, 5 mi N of Vernal.",,,,40.53,-109.53,,,,,"TRS Conversion Calculator",Label,,,1707,,,,,"5600 ft",,en,,"2022-03-04 14:23:31",379340b5-6e58-41bd-a22f-10ebe206c61c,40,urn:uuid:3bbeb0d9-d851-4cd8-b8cd-92338e802b6b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801710
2801734,NY,,,PreservedSpecimen,cb8a59f1-0218-4b31-9eb9-67d7220936fb,282130,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",2002,,,,,,"J. L. England",,1059,1977-09-12,1977,9,12,25,25,"12 Sep 1977",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Daggett Co.",,"Antelope Flat.",,,,40.98,-109.37,,,,,"TRS Conversion Calculator",Label,,,2073,,,,,"6800 ft",,en,,"2022-03-04 14:27:52",cb8a59f1-0218-4b31-9eb9-67d7220936fb,40,urn:uuid:d51e795d-10c8-48d7-89f2-dd0ccaf38b55,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801734
2801736,NY,,,PreservedSpecimen,2257552f-2cc2-47ee-b85b-a060b2e17976,281786,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"E. J. Neese",,11785,1982-06-19,1982,6,19,17,17,"19 Jun 1982",,Semi-barren.,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Head of Bourdette Draw.",,,,40.37,-109.18,,,,,"TRS Conversion Calculator",Label,,,1829,,,,,"6000 ft",,en,,"2022-03-04 14:22:56",2257552f-2cc2-47ee-b85b-a060b2e17976,40,urn:uuid:12d00e4b-c003-4f7e-97a9-4c31b7299d73,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801736
2801835,NY,,,PreservedSpecimen,d6eb1a62-8b12-4e64-abdd-c07341459bf9,281751,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. intermontanum",83196,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,intermontanum,Variety,"J. L. Reveal",2002,,,,,,"E. J. Neese",,8018,1979-07-06,1979,7,6,18,18,"06 Jul 1979",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Grand Co.",,"Book Cliffs Divide, E Tavaputs Plateau.",,,,39.35,-109.48,,,,,"TRS Conversion Calculator",Label,,,2438,,,,,"8000 ft",,en,,"2022-03-04 14:28:08",d6eb1a62-8b12-4e64-abdd-c07341459bf9,40,urn:uuid:7357cfd2-702c-4e4b-922b-457bb8755443,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801835
2801849,NY,,,PreservedSpecimen,44896fb3-2bfc-488f-9787-525982481d4a,281791,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",2002,,,,,,"E. J. Neese",,15238,1983-09-06,1983,9,6,24,24,"06 Sep 1983","1 of 5 (15238 -15243)","Mostly on shale barren ridge summit.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"2 mi SE of Rainbow ghost town, E. Tavaputs Plateau.",,,,39.83,-109.18,,,,,"TRS Conversion Calculator",Label,,,1850,,,,,"6070 ft",,en,,"2022-03-04 14:23:51",44896fb3-2bfc-488f-9787-525982481d4a,40,urn:uuid:fba9f07d-4a6b-4d21-992b-11931b51d883,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2801849
2802296,NY,,,PreservedSpecimen,3704e815-d061-4e5b-b965-efdf83d0cd7b,281757,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"J. L. Reveal",,3263,1973-08-21,1973,8,21,23,23,"21 Aug 1973",,"Along dirt road.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"Along the dirt road to Island Park, 3.5 miles north of the paved road between Vernal and Utah Highway 149 north of Jensen, along Brush Creek.",,,,,,,,,,,,,,1707,,,,,"ca 5600 ft",,en,,"2022-03-04 14:23:30",3704e815-d061-4e5b-b965-efdf83d0cd7b,40,urn:uuid:4df5fd60-64b0-48ec-880a-35fe8c2f5216,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2802296
2802470,NY,,,PreservedSpecimen,3aab9b10-889f-4a24-a8e9-5d91d861b185,281755,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. saurinum",64550,"(Reveal) S.L.Welsh",Eriogonum,,lonchophyllum,var.,saurinum,Variety,"J. L. Reveal",1993,,,,,,"J. L. Reveal",,674,1964-09-02,1964,9,2,24,24,"02 Sep 1964",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Uintah Co.",,"6.5 miles north of Vernal, 1/4 mile west of highway 44, 1 mile above Steinaker Reservoir turnoff.",,,,40.530448,-109.533208,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,,,,,,,,en,,"2022-03-04 14:23:35",3aab9b10-889f-4a24-a8e9-5d91d861b185,40,urn:uuid:b4bdb53e-2276-4a7b-817e-9f96b795d730,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2802470
2805269,NY,,,PreservedSpecimen,9df06671-c0f3-4d89-ac90-a6314695758e,281800,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"B. T. Welsh",,47,1979-07-07,1979,7,7,18,18,"07 Jul 1979",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"Grand Co.",,"E. Canyon, Tavaputs Plateau.",,,,39.45,-109.18,,,,,"TRS Conversion Calculator",Label,,,,,,,,,,en,,"2022-03-04 14:26:15",9df06671-c0f3-4d89-ac90-a6314695758e,40,urn:uuid:1834b998-8c42-42b5-a2d1-bc40dd5c9788,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2805269
2806464,NY,,,PreservedSpecimen,0c3ead17-18a0-4274-b177-97c82934009f,281796,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. humivagans",217648,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,humivagans,Variety,"J. L. Reveal",2002,,,,,,"J. L. Reveal",,2546,1971-07-29,1971,7,29,21,21,"29 Jul 1971",,"On low clay hills.",,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"San Juan Co.",,"About 13.5 miles east of Monticello along U.S. Highway 666.",,,,37.83,-109.12,,,,,"TRS Conversion Calculator",Label,,,2073,,,,,"6800 ft",,en,,"2022-03-04 14:21:53",0c3ead17-18a0-4274-b177-97c82934009f,40,urn:uuid:1491f4a6-cbd6-4f23-951f-9a51f633896d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2806464
2807151,NY,,,PreservedSpecimen,6ad329da-2e68-476b-8e40-64e7998673c4,281795,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. humivagans",217648,"(Reveal) Reveal",Eriogonum,,lonchophyllum,var.,humivagans,Variety,"J. L. Reveal",2002,,,,,,"A. H. Holmgren",,16316,1976-08-26,1976,8,26,23,23,"26 Aug 1976",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Utah,"San Juan Co.",,"14.5 mi. E of Monticello, along Hwy 666; N of Highway.",,,,37.83,-109.08,,,,,"TRS Conversion Calculator",Label,,,2036,,,,,"6680 ft",,en,,"2022-03-04 14:24:54",6ad329da-2e68-476b-8e40-64e7998673c4,40,urn:uuid:772a3564-d724-46c6-814f-25e5d087c1a6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2807151
